title,notation,label
"31.0501-Sports, Kinesiology, and Physical Education/Fitness, General.",31.0501,"Sports, Kinesiology, and Physical Education/Fitness, General."
31.0504-Sport and Fitness Administration/Management.,31.0504,Sport and Fitness Administration/Management.
31.0505-Exercise Science and Kinesiology.,31.0505,Exercise Science and Kinesiology.
31.0507-Physical Fitness Technician.,31.0507,Physical Fitness Technician.
31.0508-Sports Studies.,31.0508,Sports Studies.
"31.0599-Sports, Kinesiology, and Physical Education/Fitness, Other.",31.0599,"Sports, Kinesiology, and Physical Education/Fitness, Other."
31.0601-Outdoor Education.,31.0601,Outdoor Education.
"31.9999-Parks, Recreation, Leisure, Fitness, and Kinesiology, Other.",31.9999,"Parks, Recreation, Leisure, Fitness, and Kinesiology, Other."
"32.0101-Basic Skills and Developmental/Remedial Education, General.",32.0101,"Basic Skills and Developmental/Remedial Education, General."
32.0104-Developmental/Remedial Mathematics.,32.0104,Developmental/Remedial Mathematics.
32.0105-Job-Seeking/Changing Skills.,32.0105,Job-Seeking/Changing Skills.
32.0107-Career Exploration/Awareness Skills.,32.0107,Career Exploration/Awareness Skills.
32.0108-Developmental/Remedial English.,32.0108,Developmental/Remedial English.
32.0109-Second Language Learning.,32.0109,Second Language Learning.
32.0110-Basic Computer Skills.,32.0110,Basic Computer Skills.
32.0111-Workforce Development and Training.,32.0111,Workforce Development and Training.
32.0112-Accent Reduction/Modification.,32.0112,Accent Reduction/Modification.
"32.0199-Basic Skills and Developmental/Remedial Education, Other.",32.0199,"Basic Skills and Developmental/Remedial Education, Other."
"32.0201-Exam Preparation and Test-Taking Skills, General.",32.0201,"Exam Preparation and Test-Taking Skills, General."
32.0202-High School Equivalent Exam Preparation.,32.0202,High School Equivalent Exam Preparation.
32.0203-Undergraduate Entrance/Placement Examination Preparation.,32.0203,Undergraduate Entrance/Placement Examination Preparation.
32.0204-Graduate/Professional School Entrance Examination Preparation.,32.0204,Graduate/Professional School Entrance Examination Preparation.
32.0205-Professional Certification/Licensure Examination Preparation.,32.0205,Professional Certification/Licensure Examination Preparation.
"32.0299-General Exam Preparation and Test-Taking Skills, Other.",32.0299,"General Exam Preparation and Test-Taking Skills, Other."
"33.0101-Citizenship Activities, General.",33.0101,"Citizenship Activities, General."
33.0102-American Citizenship Education.,33.0102,American Citizenship Education.
33.0103-Community Awareness.,33.0103,Community Awareness.
33.0104-Community Involvement.,33.0104,Community Involvement.
33.0105-Canadian Citizenship Education.,33.0105,Canadian Citizenship Education.
33.0106-Personal Emergency Preparedness.,33.0106,Personal Emergency Preparedness.
"33.0199-Citizenship Activities, Other.",33.0199,"Citizenship Activities, Other."
34.0102-Birthing and Parenting Knowledge and Skills.,34.0102,Birthing and Parenting Knowledge and Skills.
34.0103-Personal Health Improvement and Maintenance.,34.0103,Personal Health Improvement and Maintenance.
34.0104-Addiction Prevention and Treatment.,34.0104,Addiction Prevention and Treatment.
34.0105-Meditation/Mind-Body Wellness.,34.0105,Meditation/Mind-Body Wellness.
"34.0199-Health-Related Knowledge and Skills, Other.",34.0199,"Health-Related Knowledge and Skills, Other."
"35.0101-Interpersonal and Social Skills, General.",35.0101,"Interpersonal and Social Skills, General."
35.0102-Interpersonal Relationships Skills.,35.0102,Interpersonal Relationships Skills.
35.0103-Business and Social Skills.,35.0103,Business and Social Skills.
35.0105-Life Coaching.,35.0105,Life Coaching.
"35.0199-Interpersonal Social Skills, Other.",35.0199,"Interpersonal Social Skills, Other."
"36.0101-Leisure and Recreational Activities, General.",36.0101,"Leisure and Recreational Activities, General."
36.0102-Handicrafts and Model-Making.,36.0102,Handicrafts and Model-Making.
"36.0103-Board, Card and Role-Playing Games.",36.0103,"Board, Card and Role-Playing Games."
36.0105-Home Maintenance and Improvement.,36.0105,Home Maintenance and Improvement.
36.0106-Nature Appreciation.,36.0106,Nature Appreciation.
36.0107-Pet Ownership and Care.,36.0107,Pet Ownership and Care.
36.0108-Sports and Exercise.,36.0108,Sports and Exercise.
36.0109-Travel and Exploration.,36.0109,Travel and Exploration.
36.0110-Art.,36.0110,Art.
36.0111-Collecting.,36.0111,Collecting.
36.0112-Cooking and Other Domestic Skills.,36.0112,Cooking and Other Domestic Skills.
36.0113-Computer Games and Programming Skills.,36.0113,Computer Games and Programming Skills.
36.0114-Dancing.,36.0114,Dancing.
36.0115-Music.,36.0115,Music.
36.0116-Reading.,36.0116,Reading.
36.0117-Theatre/Theater.,36.0117,Theatre/Theater.
36.0118-Writing.,36.0118,Writing.
36.0119-Aircraft Pilot (Private).,36.0119,Aircraft Pilot (Private).
36.0120-Beekeeping.,36.0120,Beekeeping.
36.0121-Firearms Training/Safety.,36.0121,Firearms Training/Safety.
36.0122-Floral Design/Arrangement.,36.0122,Floral Design/Arrangement.
36.0123-Master Gardener/Gardening.,36.0123,Master Gardener/Gardening.
"36.0199-Leisure and Recreational Activities, Other.",36.0199,"Leisure and Recreational Activities, Other."
36.0202-Aircraft Pilot (Private).,36.0202,Aircraft Pilot (Private).
36.0203-Automobile Driver Education.,36.0203,Automobile Driver Education.
36.0204-Helicopter Pilot (Private).,36.0204,Helicopter Pilot (Private).
36.0205-Motorcycle Rider Education.,36.0205,Motorcycle Rider Education.
36.0206-Personal Watercraft/Boating Education.,36.0206,Personal Watercraft/Boating Education.
36.0207-Remote Aircraft Pilot.,36.0207,Remote Aircraft Pilot.
"36.0299-Noncommercial Vehicle Operation, Other.",36.0299,"Noncommercial Vehicle Operation, Other."
37.0101-Self-Awareness and Personal Assessment.,37.0101,Self-Awareness and Personal Assessment.
37.0102-Stress Management and Coping Skills.,37.0102,Stress Management and Coping Skills.
37.0103-Personal Decision-Making Skills.,37.0103,Personal Decision-Making Skills.
37.0104-Self-Esteem and Values Clarification.,37.0104,Self-Esteem and Values Clarification.
37.0106-Investing/Wealth Management/Retirement Planning.,37.0106,Investing/Wealth Management/Retirement Planning.
37.0107-Self-Defense.,37.0107,Self-Defense.
"37.0199-Personal Awareness and Self-Improvement, Other.",37.0199,"Personal Awareness and Self-Improvement, Other."
"38.0001-Philosophy and Religious Studies, General.",38.0001,"Philosophy and Religious Studies, General."
38.0101-Philosophy.,38.0101,Philosophy.
38.0102-Logic.,38.0102,Logic.
38.0103-Ethics.,38.0103,Ethics.
38.0104-Applied and Professional Ethics.,38.0104,Applied and Professional Ethics.
"38.0199-Philosophy, Other.",38.0199,"Philosophy, Other."
38.0201-Religion/Religious Studies.,38.0201,Religion/Religious Studies.
38.0202-Buddhist Studies.,38.0202,Buddhist Studies.
38.0203-Christian Studies.,38.0203,Christian Studies.
38.0204-Hindu Studies.,38.0204,Hindu Studies.
38.0205-Islamic Studies.,38.0205,Islamic Studies.
38.0206-Jewish/Judaic Studies.,38.0206,Jewish/Judaic Studies.
38.0207-Talmudic Studies.,38.0207,Talmudic Studies.
38.0208-Catholic Studies.,38.0208,Catholic Studies.
38.0209-Mormon Studies.,38.0209,Mormon Studies.
"38.0299-Religion/Religious Studies, Other.",38.0299,"Religion/Religious Studies, Other."
"38.9999-Philosophy and Religious Studies, Other.",38.9999,"Philosophy and Religious Studies, Other."
39.0201-Bible/Biblical Studies.,39.0201,Bible/Biblical Studies.
39.0301-Missions/Missionary Studies.,39.0301,Missions/Missionary Studies.
39.0302-Church Planting.,39.0302,Church Planting.
"39.0399-Missions/Missionary Studies and Missiology, Other.",39.0399,"Missions/Missionary Studies and Missiology, Other."
39.0401-Religious Education.,39.0401,Religious Education.
39.0501-Religious/Sacred Music.,39.0501,Religious/Sacred Music.
39.0502-Worship Ministry.,39.0502,Worship Ministry.
"39.0599-Religious Music and Worship, Other.",39.0599,"Religious Music and Worship, Other."
39.0601-Theology/Theological Studies.,39.0601,Theology/Theological Studies.
39.0602-Divinity/Ministry.,39.0602,Divinity/Ministry.
39.0604-Pre-Theology/Pre-Ministerial Studies.,39.0604,Pre-Theology/Pre-Ministerial Studies.
39.0605-Rabbinical Studies.,39.0605,Rabbinical Studies.
39.0606-Talmudic Studies.,39.0606,Talmudic Studies.
"39.0699-Theological and Ministerial Studies, Other.",39.0699,"Theological and Ministerial Studies, Other."
39.0701-Pastoral Studies/Counseling.,39.0701,Pastoral Studies/Counseling.
39.0702-Youth Ministry.,39.0702,Youth Ministry.
39.0703-Urban Ministry.,39.0703,Urban Ministry.
39.0704-Women's Ministry.,39.0704,Women's Ministry.
39.0705-Lay Ministry.,39.0705,Lay Ministry.
39.0706-Chaplain/Chaplaincy Studies.,39.0706,Chaplain/Chaplaincy Studies.
"39.0799-Pastoral Counseling and Specialized Ministries, Other.",39.0799,"Pastoral Counseling and Specialized Ministries, Other."
39.0801-Religious Institution Administration and Management.,39.0801,Religious Institution Administration and Management.
39.0802-Religious/Canon Law.,39.0802,Religious/Canon Law.
"39.0899-Religious Institution Administration and Law, Other.",39.0899,"Religious Institution Administration and Law, Other."
"39.9999-Theology and Religious Vocations, Other.",39.9999,"Theology and Religious Vocations, Other."
"40.0101-Physical Sciences, General.",40.0101,"Physical Sciences, General."
40.0201-Astronomy.,40.0201,Astronomy.
40.0202-Astrophysics.,40.0202,Astrophysics.
40.0203-Planetary Astronomy and Science.,40.0203,Planetary Astronomy and Science.
"40.0299-Astronomy and Astrophysics, Other.",40.0299,"Astronomy and Astrophysics, Other."
"40.0401-Atmospheric Sciences and Meteorology, General.",40.0401,"Atmospheric Sciences and Meteorology, General."
40.0402-Atmospheric Chemistry and Climatology.,40.0402,Atmospheric Chemistry and Climatology.
40.0403-Atmospheric Physics and Dynamics.,40.0403,Atmospheric Physics and Dynamics.
40.0404-Meteorology.,40.0404,Meteorology.
"40.0499-Atmospheric Sciences and Meteorology, Other.",40.0499,"Atmospheric Sciences and Meteorology, Other."
"40.0501-Chemistry, General.",40.0501,"Chemistry, General."
40.0502-Analytical Chemistry.,40.0502,Analytical Chemistry.
40.0503-Inorganic Chemistry.,40.0503,Inorganic Chemistry.
40.0504-Organic Chemistry.,40.0504,Organic Chemistry.
40.0506-Physical Chemistry.,40.0506,Physical Chemistry.
40.0507-Polymer Chemistry.,40.0507,Polymer Chemistry.
40.0508-Chemical Physics.,40.0508,Chemical Physics.
40.0509-Environmental Chemistry.,40.0509,Environmental Chemistry.
40.0510-Forensic Chemistry.,40.0510,Forensic Chemistry.
40.0511-Theoretical Chemistry.,40.0511,Theoretical Chemistry.
40.0512-Cheminformatics/Chemistry Informatics.,40.0512,Cheminformatics/Chemistry Informatics.
"40.0599-Chemistry, Other.",40.0599,"Chemistry, Other."
"40.0601-Geology/Earth Science, General.",40.0601,"Geology/Earth Science, General."
40.0602-Geochemistry.,40.0602,Geochemistry.
40.0603-Geophysics and Seismology.,40.0603,Geophysics and Seismology.
40.0604-Paleontology.,40.0604,Paleontology.
40.0605-Hydrology and Water Resources Science.,40.0605,Hydrology and Water Resources Science.
40.0606-Geochemistry and Petrology.,40.0606,Geochemistry and Petrology.
"40.0607-Oceanography, Chemical and Physical.",40.0607,"Oceanography, Chemical and Physical."
"40.0699-Geological and Earth Sciences/Geosciences, Other.",40.0699,"Geological and Earth Sciences/Geosciences, Other."
"40.0801-Physics, General.",40.0801,"Physics, General."
40.0802-Atomic/Molecular Physics.,40.0802,Atomic/Molecular Physics.
40.0804-Elementary Particle Physics.,40.0804,Elementary Particle Physics.
40.0805-Plasma and High-Temperature Physics.,40.0805,Plasma and High-Temperature Physics.
40.0806-Nuclear Physics.,40.0806,Nuclear Physics.
40.0807-Optics/Optical Sciences.,40.0807,Optics/Optical Sciences.
40.0808-Condensed Matter and Materials Physics.,40.0808,Condensed Matter and Materials Physics.
40.0809-Acoustics.,40.0809,Acoustics.
40.0810-Theoretical and Mathematical Physics.,40.0810,Theoretical and Mathematical Physics.
"40.0899-Physics, Other.",40.0899,"Physics, Other."
40.1001-Materials Science.,40.1001,Materials Science.
40.1002-Materials Chemistry.,40.1002,Materials Chemistry.
"40.1099-Materials Sciences, Other.",40.1099,"Materials Sciences, Other."
40.1101-Physics and Astronomy.,40.1101,Physics and Astronomy.
"40.9999-Physical Sciences, Other.",40.9999,"Physical Sciences, Other."
"41.0000-Science Technologies/Technicians, General.",41.0000,"Science Technologies/Technicians, General."
41.0101-Biology/Biotechnology Technology/Technician.,41.0101,Biology/Biotechnology Technology/Technician.
41.0204-Industrial Radiologic Technology/Technician.,41.0204,Industrial Radiologic Technology/Technician.
41.0205-Nuclear/Nuclear Power Technology/Technician.,41.0205,Nuclear/Nuclear Power Technology/Technician.
"41.0299-Nuclear and Industrial Radiologic Technologies/Technicians, Other.",41.0299,"Nuclear and Industrial Radiologic Technologies/Technicians, Other."
41.0301-Chemical Technology/Technician.,41.0301,Chemical Technology/Technician.
41.0303-Chemical Process Technology.,41.0303,Chemical Process Technology.
"41.0399-Physical Science Technologies/Technicians, Other.",41.0399,"Physical Science Technologies/Technicians, Other."
"41.9999-Science Technologies/Technicians, Other.",41.9999,"Science Technologies/Technicians, Other."
"42.0101-Psychology, General.",42.0101,"Psychology, General."
42.2701-Cognitive Psychology and Psycholinguistics.,42.2701,Cognitive Psychology and Psycholinguistics.
42.2702-Comparative Psychology.,42.2702,Comparative Psychology.
42.2703-Developmental and Child Psychology.,42.2703,Developmental and Child Psychology.
42.2704-Experimental Psychology.,42.2704,Experimental Psychology.
42.2705-Personality Psychology.,42.2705,Personality Psychology.
42.2706-Behavioral Neuroscience.,42.2706,Behavioral Neuroscience.
42.2707-Social Psychology.,42.2707,Social Psychology.
